Therapeutic Category,Brand Name,Generic Name,Min Age,Max Age,PA Required
CALCIUM CHANNEL BLOCKING AGENTS,DILTIAZEM 24HR ER 300 MG CAP,DILTIAZEM HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,DILTIAZEM 24HR ER 360 MG CAP,DILTIAZEM HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,DILTIAZEM 24HR ER 420 MG CAP,DILTIAZEM HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,DILTIAZEM 30 MG TABLET,DILTIAZEM HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,DILTIAZEM 60 MG TABLET,DILTIAZEM HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,DILTIAZEM 90 MG TABLET,DILTIAZEM HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,FELODIPINE ER 10 MG TABLET,FELODIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,FELODIPINE ER 2.5 MG TABLET,FELODIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,FELODIPINE ER 5 MG TABLET,FELODIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,NIFEDIPINE 10 MG CAPSULE,NIFEDIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,NIFEDIPINE 20 MG CAPSULE,NIFEDIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,NIFEDIPINE ER 30 MG TABLET,NIFEDIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,NIFEDIPINE ER 60 MG TABLET,NIFEDIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,NIFEDIPINE ER 90 MG TABLET,NIFEDIPINE,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,NIMODIPINE 30 MG CAPSULE,NIMODIPINE,18,999,No
CALCIUM CHANNEL BLOCKING AGENTS,NORLIQVA 1 MG/ML SOLUTION,AMLODIPINE BESYLATE,6,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL 120 MG TABLET,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL 40 MG TABLET,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL 80 MG TABLET,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL ER 120 MG CAPSULE,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL ER 120 MG TABLET,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL ER 180 MG CAPSULE,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL ER 180 MG TABLET,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL ER 240 MG CAPSULE,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL ER 240 MG TABLET,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL SR 120 MG CAPSULE,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL SR 180 MG CAPSULE,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL SR 240 MG CAPSULE,VERAPAMIL HCL,0,999,No
CALCIUM CHANNEL BLOCKING AGENTS,VERAPAMIL SR 360 MG CAPSULE,VERAPAMIL HCL,0,999,No
GENERAL INHALATION AGENTS,SODIUM CHLORIDE 0.9% INHAL VL,SODIUM CHLORIDE FOR INHALATION,0,999,No
GENERAL INHALATION AGENTS,SODIUM CHLORIDE 10% VIAL,SODIUM CHLORIDE FOR INHALATION,0,999,Error
PULMONARY FIBROSIS - SYSTEMIC ENZYME INHIBITORS,OFEV 100 MG CAPSULE,NINTEDANIB ESYLATE,0,999,Error
PULMONARY FIBROSIS - SYSTEMIC ENZYME INHIBITORS,OFEV 150 MG CAPSULE,NINTEDANIB ESYLATE,0,999,Error
"PULMONARY ANTI-HTN, ENDOTHELIN RECEPTOR ANTAGONIST",AMBRISENTAN 10 MG TABLET,AMBRISENTAN,0,999,Error
"PULMONARY ANTI-HTN, ENDOTHELIN RECEPTOR ANTAGONIST",AMBRISENTAN 5 MG TABLET,AMBRISENTAN,0,999,Error
"PULMONARY ANTI-HTN, ENDOTHELIN RECEPTOR ANTAGONIST",TRACLEER 125 MG TABLET,BOSENTAN,0,999,Error
"PULMONARY ANTI-HTN, ENDOTHELIN RECEPTOR ANTAGONIST",TRACLEER 62.5 MG TABLET,BOSENTAN,0,999,Error
"PULMONARY ANTIHYPERTENSIVES, PROSTACYCLIN-TYPE",EPOPROSTENOL SODIUM 0.5 MG VL,EPOPROSTENOL SODIUM,0,999,No
"PULMONARY ANTIHYPERTENSIVES, PROSTACYCLIN-TYPE",EPOPROSTENOL SODIUM 1.5 MG VL,EPOPROSTENOL SODIUM,0,999,No
"PULMONARY ANTIHYPERTENSIVES, PROSTACYCLIN-TYPE",VENTAVIS 10 MCG/1 ML SOLUTION,ILOPROST TROMETHAMINE,0,999,Error
"PULMONARY ANTIHYPERTENSIVES, PROSTACYCLIN-TYPE",VENTAVIS 20 MCG/1 ML SOLUTION,ILOPROST TROMETHAMINE,0,999,Error
"PULM.ANTI-HTN,SEL.C-GMP PHOSPHODIESTERASE T5 INHIB",SILDENAFIL 10 MG/ML ORAL SUSP,SILDENAFIL CITRATE,0,999,Error
"PULM.ANTI-HTN,SEL.C-GMP PHOSPHODIESTERASE T5 INHIB",SILDENAFIL 20 MG TABLET,SILDENAFIL CITRATE,0,999,Error
"PULM.ANTI-HTN,SEL.C-GMP PHOSPHODIESTERASE T5 INHIB",TADALAFIL 20 MG TABLET,TADALAFIL,0,999,Error
MUCOLYTICS,ACETYLCYSTEINE 10% VIAL,ACETYLCYSTEINE,0,999,No
MUCOLYTICS,ACETYLCYSTEINE 20% VIAL,ACETYLCYSTEINE,0,999,No
MUCOLYTICS,PULMOZYME 1 MG/ML AMPUL,DORNASE ALFA,0,65,Error
EXPECTORANTS,CHEST CONGEST RLF 400 MG TAB,GUAIFENESIN,0,20,No
EXPECTORANTS,CHEST CONGESTION RELIEF SOLN,GUAIFENESIN,0,20,No
EXPECTORANTS,FT ADULT TUSSIN 200 MG/10 ML,GUAIFENESIN,0,20,No
EXPECTORANTS,FT CHEST CONGEST 400 MG CAPLET,GUAIFENESIN,0,20,No
EXPECTORANTS,"FT MUCUS RELIEF ER 1,200 MG TB",GUAIFENESIN,0,20,No
EXPECTORANTS,FT MUCUS RELIEF ER 600 MG TAB,GUAIFENESIN,0,20,No
EXPECTORANTS,GNP MUCUS ER 600 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,GNP MUCUS RELIEF 400 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,"GNP MUCUS-ER MAX 1,200 MG TAB",GUAIFENESIN,0,20,No
EXPECTORANTS,GNP TUSSIN MUCUS-CON 200 MG/10,GUAIFENESIN,0,20,No
EXPECTORANTS,GS MUCUS ER 600 MG CAPLET,GUAIFENESIN,0,20,No
EXPECTORANTS,GS TUSSIN MUCUS-CONG 100 MG/5,GUAIFENESIN,0,20,No
EXPECTORANTS,GS TUSSIN MUCUS-CONG 200 MG/10,GUAIFENESIN,0,20,No
EXPECTORANTS,GUAIFENESIN 100 MG/5 ML SOLN,GUAIFENESIN,0,20,No
EXPECTORANTS,GUAIFENESIN 100MG/5ML SOLN CUP,GUAIFENESIN,0,20,No
EXPECTORANTS,GUAIFENESIN 200 MG/10 ML CUP,GUAIFENESIN,0,20,No
EXPECTORANTS,GUAIFENESIN 300 MG/15 ML CUP,GUAIFENESIN,0,20,No
EXPECTORANTS,GUAIFENESIN 400 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,"GUAIFENESIN ER 1,200 MG TABLET",GUAIFENESIN,0,20,No
EXPECTORANTS,GUAIFENESIN ER 600 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,HM CHEST CONGEST RLF 400 MG TB,GUAIFENESIN,0,20,No
EXPECTORANTS,HM MUCUS RELIEF ER 600 MG TAB,GUAIFENESIN,0,20,No
EXPECTORANTS,MUCOSA 400 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,MUCUS ER 600 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,MUCUS RELIEF 400 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,"MUCUS RELIEF ER 1,200 MG TAB",GUAIFENESIN,0,20,No
EXPECTORANTS,MUCUS RELIEF ER 600 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,MUCUS-CHEST CONG 200 MG/10 ML,GUAIFENESIN,0,20,No
EXPECTORANTS,"QC MUCUS RELIEF ER 1,200 MG TB",GUAIFENESIN,0,20,No
EXPECTORANTS,QC MUCUS RELIEF ER 600 MG TAB,GUAIFENESIN,0,20,No
EXPECTORANTS,SM CHEST CONGESTION 400MG CPLT,GUAIFENESIN,0,20,No
EXPECTORANTS,SM MUCUS RELIEF ER 600 MG TAB,GUAIFENESIN,0,20,No
EXPECTORANTS,"SM MUCUS-ER MAX 1,200 MG TAB",GUAIFENESIN,0,20,No
EXPECTORANTS,SM TUSSIN MUCUS-CONG 200 MG/10,GUAIFENESIN,0,20,No
EXPECTORANTS,TUSNEL-EX 100 MG/5 ML LIQUID,GUAIFENESIN,0,20,No
EXPECTORANTS,TUSSIN 400 MG TABLET,GUAIFENESIN,0,20,No
EXPECTORANTS,TUSSIN MUCUS-CONG 200 MG/10 ML,GUAIFENESIN,0,20,No
NON-OPIOID ANTITUS-1ST GEN.ANTIHISTAMINE-DECONGEST,BROMPHEN-PSE-DM 2-30-10 MG/5ML,BROMPHENIRAMINE/PSEUDOEPHED/DM,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,CHEST CONG RLF DM 400-20 MG TB,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,CHEST CONGESTION RELIEF DM SYR,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,DM-GUAIFENESIN 5-100MG/5ML CUP,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,DM-GUAIFENSN 10-200MG/10ML CUP,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,FT MUCUS DM MAX ER 1200-60 MG,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,FT TUSSIN DM 400-20 MG/20 ML,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GNP MUCUS DM MAX ER 1200-60 MG,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GNP TUSSIN DM MAX LIQUID,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GS MUCUS DM MAX ER 1200-60 MG,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GS TUSSIN DM MAX LIQUID,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GUAIFENESIN-DM 100-10 MG/5 ML,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GUAIFENESIN-DM 200-20 MG/10 ML,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GUAIFENESIN-DM 400-20 MG TAB,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GUAIFENESN-DM 100-10MG/5ML CUP,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,GUAIFENSN-DM 200-20MG/10ML CUP,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,MUCUS RELIEF DM COUGH TABLET,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,MUCUS RELIEF DM MAX LIQUID,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,MUCUS RLF DM MAX ER 1200-60 MG,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,QC MUCUS RLF MAX 400-20MG/20ML,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,SM TUSSIN DM 400-20 MG/20 ML,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,TUSNEL DIABETIC LIQUID,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
NON-OPIOID ANTITUSSIVE AND EXPECTORANT COMBINATION,TUSSIN DM 400-20 MG/20 ML LIQ,GUAIFENESIN/DEXTROMETHORPHAN,0,20,No
OPIOID ANTITUSSIVE-ANTICHOLINERGIC COMBINATIONS,HYCODAN 5 MG-1.5 MG TABLET,HYDROCODONE BIT/HOMATROP ME-BR,18,20,No
OPIOID ANTITUSSIVE-ANTICHOLINERGIC COMBINATIONS,HYDROCODONE-HOMATROP 5 ML CUP,HYDROCODONE BIT/HOMATROP ME-BR,18,20,No
OPIOID ANTITUSSIVE-ANTICHOLINERGIC COMBINATIONS,HYDROCODONE-HOMATROPINE 5-1.5,HYDROCODONE BIT/HOMATROP ME-BR,18,20,No
OPIOID ANTITUSSIVE-ANTICHOLINERGIC COMBINATIONS,HYDROCODONE-HOMATROPINE SOLN,HYDROCODONE BIT/HOMATROP ME-BR,18,20,No
NON-OPIOID ANTITUSSIVE-1ST GEN ANTIHISTAMINE COMB.,PROMETHAZINE-DM 6.25-15 MG/5ML,PROMETHAZINE/DEXTROMETHORPHAN,0,20,No
"ANTICHOLINERGICS, ORALLY INHALED SHORT ACTING",ATROVENT 17 MCG HFA INHALER,IPRATROPIUM BROMIDE,0,999,No
"ANTICHOLINERGICS, ORALLY INHALED SHORT ACTING",IPRATROPIUM BR 0.02% SOLN,IPRATROPIUM BROMIDE,0,999,No
"ANTICHOLINERGICS, ORALLY INHALED LONG ACTING",SPIRIVA HANDIHALER 18 MCG CAP,TIOTROPIUM BROMIDE,18,999,No
"ANTICHOLINERGICS, ORALLY INHALED LONG ACTING",SPIRIVA RESPIMAT 1.25 MCG INH,TIOTROPIUM BROMIDE,6,999,No
"ANTICHOLINERGICS, ORALLY INHALED LONG ACTING",SPIRIVA RESPIMAT 2.5 MCG INH,TIOTROPIUM BROMIDE,6,999,No
"BETA-ADRENERGIC AND ANTICHOLINERGIC COMBO, INHALED",ANORO ELLIPTA 62.5-25 MCG INH,UMECLIDINIUM BRM/VILANTEROL TR,18,999,No
"BETA-ADRENERGIC AND ANTICHOLINERGIC COMBO, INHALED",COMBIVENT RESPIMAT 20-100 MCG,IPRATROPIUM/ALBUTEROL SULFATE,0,999,No
"BETA-ADRENERGIC AND ANTICHOLINERGIC COMBO, INHALED",IPRAT-ALBUT 0.5-3(2.5) MG/3 ML,IPRATROPIUM/ALBUTEROL SULFATE,0,999,No
"BETA-ADRENERGIC AND ANTICHOLINERGIC COMBO, INHALED",STIOLTO RESPIMAT INHALER (10),TIOTROPIUM BR/OLODATEROL HCL,0,999,No
"BETA-ADRENERGIC AND ANTICHOLINERGIC COMBO, INHALED",STIOLTO RESPIMAT INHALER (60),TIOTROPIUM BR/OLODATEROL HCL,0,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",ADVAIR 100-50 DISKUS,FLUTICASONE PROPION/SALMETEROL,4,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",ADVAIR 250-50 DISKUS,FLUTICASONE PROPION/SALMETEROL,4,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",ADVAIR 500-50 DISKUS,FLUTICASONE PROPION/SALMETEROL,4,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",ADVAIR HFA 115-21 MCG INHALER,FLUTICASONE PROPION/SALMETEROL,4,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",ADVAIR HFA 230-21 MCG INHALER,FLUTICASONE PROPION/SALMETEROL,4,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",ADVAIR HFA 45-21 MCG INHALER,FLUTICASONE PROPION/SALMETEROL,4,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",DULERA 100 MCG-5 MCG INHALER,MOMETASONE/FORMOTEROL,5,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",DULERA 200 MCG-5 MCG INHALER,MOMETASONE/FORMOTEROL,5,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",DULERA 50 MCG-5 MCG INHALER,MOMETASONE/FORMOTEROL,5,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",SYMBICORT 160-4.5 MCG INHALER,BUDESONIDE/FORMOTEROL FUMARATE,6,999,No
"BETA-ADRENERGIC AND GLUCOCORTICOID COMBO, INHALED",SYMBICORT 80-4.5 MCG INHALER,BUDESONIDE/FORMOTEROL FUMARATE,6,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ARNUITY ELLIPTA 100 MCG INH,FLUTICASONE FUROATE,5,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ARNUITY ELLIPTA 200 MCG INH,FLUTICASONE FUROATE,5,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ARNUITY ELLIPTA 50 MCG INH,FLUTICASONE FUROATE,5,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX HFA 100 MCG INHALER,MOMETASONE FUROATE,5,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX HFA 200 MCG INHALER,MOMETASONE FUROATE,5,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX HFA 50 MCG INHALER,MOMETASONE FUROATE,5,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX TWISTHALER 110 MCG #30,MOMETASONE FUROATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX TWISTHALER 220 MCG #14,MOMETASONE FUROATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX TWISTHALER 220 MCG #30,MOMETASONE FUROATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX TWISTHALER 220 MCG #60,MOMETASONE FUROATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",ASMANEX TWISTHALR 220 MCG #120,MOMETASONE FUROATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",BUDESONIDE 0.25 MG/2 ML SUSP,BUDESONIDE,1,8,No
"GLUCOCORTICOIDS, ORALLY INHALED",BUDESONIDE 0.5 MG/2 ML SUSP,BUDESONIDE,1,8,No
"GLUCOCORTICOIDS, ORALLY INHALED",BUDESONIDE 1 MG/2 ML INH SUSP,BUDESONIDE,1,8,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLOVENT 100 MCG DISKUS,FLUTICASONE PROPIONATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLOVENT 250 MCG DISKUS,FLUTICASONE PROPIONATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLOVENT 50 MCG DISKUS,FLUTICASONE PROPIONATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLOVENT HFA 110 MCG INHALER,FLUTICASONE PROPIONATE,0,12,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLOVENT HFA 220 MCG INHALER,FLUTICASONE PROPIONATE,0,12,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLOVENT HFA 44 MCG INHALER,FLUTICASONE PROPIONATE,0,12,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLUTICASONE PROP 100MCG DISKUS,FLUTICASONE PROPIONATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLUTICASONE PROP 250 MCG DISK,FLUTICASONE PROPIONATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLUTICASONE PROP 50 MCG DISKUS,FLUTICASONE PROPIONATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLUTICASONE PROP HFA 110 MCG,FLUTICASONE PROPIONATE,0,12,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLUTICASONE PROP HFA 220 MCG,FLUTICASONE PROPIONATE,0,12,No
"GLUCOCORTICOIDS, ORALLY INHALED",FLUTICASONE PROP HFA 44 MCG,FLUTICASONE PROPIONATE,0,12,No
"GLUCOCORTICOIDS, ORALLY INHALED",QVAR REDIHALER 40 MCG,BECLOMETHASONE DIPROPIONATE,4,999,No
"GLUCOCORTICOIDS, ORALLY INHALED",QVAR REDIHALER 80 MCG,BECLOMETHASONE DIPROPIONATE,4,999,No
"BETA-ADRENERGIC AGENTS, INHALED, SHORT ACTING",ALBUTEROL 2.5 MG/0.5 ML SOL,ALBUTEROL SULFATE,0,999,No
"BETA-ADRENERGIC AGENTS, INHALED, SHORT ACTING",ALBUTEROL SUL 0.63 MG/3 ML SOL,ALBUTEROL SULFATE,0,999,No
"BETA-ADRENERGIC AGENTS, INHALED, SHORT ACTING",ALBUTEROL SUL 1.25 MG/3 ML SOL,ALBUTEROL SULFATE,0,999,No
"BETA-ADRENERGIC AGENTS, INHALED, SHORT ACTING",ALBUTEROL SUL 2.5 MG/3 ML SOLN,ALBUTEROL SULFATE,0,999,No
"BETA-ADRENERGIC AGENTS, INHALED, SHORT ACTING",VENTOLIN HFA 90 MCG INHALER,ALBUTEROL SULFATE,0,999,No
"BETA-ADRENERGIC AGENTS, ORALLY INHALED,LONG ACTING",ARFORMOTEROL 15 MCG/2 ML SOLN,ARFORMOTEROL TARTRATE,18,999,No
"BETA-ADRENERGIC AGENTS, ORALLY INHALED,LONG ACTING",SEREVENT DISKUS 50 MCG,SALMETEROL XINAFOATE,4,999,No
WATER,BACTERIOSTATIC WATER VIAL,"WATER FOR INJ.,BACTERIOSTATIC",0,999,No
WATER,,WATER/ME-PARABEN/PROPYLPARABEN,0,999,No
WATER,STERILE WATER (FOR COAGADEX),"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER (GRIFOLS FACTOR),"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER FOR ACTIVASE,"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER FOR BERINERT,"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER FOR HUMATE-P,"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER FOR INJECTION,"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER FOR KCENTRA,"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER FOR TNKASE VIAL,"WATER FOR INJECTION,STERILE",0,999,No
WATER,STERILE WATER FOR ZEMAIRA VIAL,"WATER FOR INJECTION,STERILE",0,999,No
WATER,"STERILE WATER INJECT 1,000 ML","WATER FOR INJECTION,STERILE",0,999,No
WATER,WATER FOR INJ VIAL (GAMMAGARD),"WATER FOR INJECTION,STERILE",0,999,No
WATER,WATER FOR INJECTION VIAL,"WATER FOR INJECTION,STERILE",0,999,No
ANTI-ALCOHOLIC PREPARATIONS,ACAMPROSATE CALC DR 333 MG TAB,ACAMPROSATE CALCIUM,0,999,No
ANTI-ALCOHOLIC PREPARATIONS,DISULFIRAM 250 MG TABLET,DISULFIRAM,0,999,No
ANTI-ALCOHOLIC PREPARATIONS,DISULFIRAM 500 MG TABLET,DISULFIRAM,0,999,No
ANTI-ALCOHOLIC PREPARATIONS,VIVITROL 380 MG VIAL,NALTREXONE MICROSPHERES,18,999,No
ANTI-ALCOHOLIC PREPARATIONS,VIVITROL 380 MG VIAL-DILUENT,NALTREXONE MICROSPHERES,18,999,No
BICARBONATE PRODUCING/CONTAINING AGENTS,SODIUM ACETATE 100 MEQ/50 ML,SODIUM ACETATE,0,999,No
BICARBONATE PRODUCING/CONTAINING AGENTS,SODIUM ACETATE 200 MEQ/100 ML,SODIUM ACETATE,0,999,No
BICARBONATE PRODUCING/CONTAINING AGENTS,SODIUM ACETATE 40 MEQ/20 ML VL,SODIUM ACETATE,0,999,No
BICARBONATE PRODUCING/CONTAINING AGENTS,SODIUM ACETATE 400 MEQ/100 ML,SODIUM ACETATE,0,999,No
BICARBONATE PRODUCING/CONTAINING AGENTS,SODIUM BICARBONATE 4.2% VIAL,SODIUM BICARBONATE,0,999,No
BICARBONATE PRODUCING/CONTAINING AGENTS,SODIUM BICARBONATE 8.4% VIAL,SODIUM BICARBONATE,0,999,No
ELECTROLYTE DEPLETERS,KIONEX 15 GM/60 ML SUSPENSION,SODIUM POLYSTYRENE SULFON/SORB,0,999,No
ELECTROLYTE DEPLETERS,LOKELMA 10 GRAM POWDER PACKET,SODIUM ZIRCONIUM CYCLOSILICATE,18,999,No
ELECTROLYTE DEPLETERS,LOKELMA 5 GRAM POWDER PACKET,SODIUM ZIRCONIUM CYCLOSILICATE,18,999,No
ELECTROLYTE DEPLETERS,SEVELAMER 0.8 GM POWDER PACKET,SEVELAMER CARBONATE,0,11,No
ELECTROLYTE DEPLETERS,SEVELAMER 2.4 GM POWDER PACKET,SEVELAMER CARBONATE,0,11,No
ELECTROLYTE DEPLETERS,SEVELAMER CARBONATE 800 MG TAB,SEVELAMER CARBONATE,0,999,No
ELECTROLYTE DEPLETERS,SODIUM POLYSTYRENE SULF POWDER,SODIUM POLYSTYRENE SULFONATE,0,999,No
ELECTROLYTE DEPLETERS,SPS 15 GM/60 ML SUSPENSION,SODIUM POLYSTYRENE SULFON/SORB,0,999,No
ELECTROLYTE DEPLETERS,SPS 30 GM/120 ML ENEMA SUSP,SODIUM POLYSTYRENE SULFON/SORB,0,999,No
ELECTROLYTE DEPLETERS,VELTASSA 16.8 GM POWDER PACKET,PATIROMER CALCIUM SORBITEX,12,999,No
ELECTROLYTE DEPLETERS,VELTASSA 25.2 GM POWDER PACKET,PATIROMER CALCIUM SORBITEX,12,999,No
ELECTROLYTE DEPLETERS,VELTASSA 8.4 GM POWDER PACKET,PATIROMER CALCIUM SORBITEX,12,999,No
SODIUM/SALINE PREPARATIONS,BACTERIOSTATIC SALINE VIAL,BACTERIOSTATIC SODIUM CHLORIDE,0,999,No
SODIUM/SALINE PREPARATIONS,SALINE 0.45% SOLN-EXCEL CON,SODIUM CHLORIDE 0.45 %,0,999,No
SODIUM/SALINE PREPARATIONS,SODIUM CHLORIDE 0.45% SOLN,SODIUM CHLORIDE 0.45 %,0,999,No
